Time,Open,High,Low,Latest,Change,%Change,Volume
5/9/25 8:58,100.36,100.36,100.36,100.36,0,0.00%,0
5/9/25 8:57,100.37,100.37,100.36,100.36,-0.01,-0.01%,0
5/9/25 8:56,100.37,100.37,100.36,100.37,0,0.00%,0
5/9/25 8:55,100.39,100.39,100.37,100.37,-0.02,-0.02%,0
5/9/25 8:54,100.39,100.39,100.38,100.39,0,0.00%,0
5/9/25 8:53,100.39,100.39,100.39,100.39,0,0.00%,0
5/9/25 8:52,100.4,100.4,100.39,100.39,-0.02,-0.02%,0
5/9/25 8:51,100.39,100.41,100.39,100.41,0.02,0.02%,0
5/9/25 8:50,100.41,100.41,100.39,100.39,-0.02,-0.02%,0
5/9/25 8:49,100.41,100.41,100.41,100.41,0,0.00%,0
5/9/25 8:48,100.41,100.42,100.41,100.41,0,0.00%,0
5/9/25 8:47,100.42,100.42,100.41,100.41,-0.01,-0.01%,0
5/9/25 8:46,100.42,100.42,100.42,100.42,0,0.00%,0
5/9/25 8:45,100.43,100.43,100.42,100.42,-0.01,-0.01%,0
5/9/25 8:44,100.43,100.43,100.42,100.43,0,0.00%,0
5/9/25 8:43,100.41,100.43,100.41,100.43,0.02,0.02%,0
5/9/25 8:42,100.43,100.43,100.41,100.41,-0.02,-0.02%,0
5/9/25 8:41,100.42,100.43,100.41,100.43,0.01,0.01%,0
5/9/25 8:40,100.4,100.42,100.4,100.42,0.02,0.02%,0
5/9/25 8:39,100.39,100.41,100.39,100.4,0.01,0.01%,0
5/9/25 8:38,100.38,100.39,100.38,100.39,0.01,0.01%,0
5/9/25 8:37,100.37,100.38,100.37,100.38,0.01,0.01%,0
5/9/25 8:36,100.38,100.38,100.37,100.37,-0.01,-0.01%,0
5/9/25 8:35,100.38,100.38,100.38,100.38,0,0.00%,0
5/9/25 8:34,100.37,100.38,100.37,100.38,0.01,0.01%,0
5/9/25 8:33,100.38,100.38,100.37,100.37,-0.01,-0.01%,0
5/9/25 8:32,100.38,100.38,100.37,100.38,0,0.00%,0
5/9/25 8:31,100.38,100.39,100.37,100.38,0,0.00%,0
5/9/25 8:30,100.37,100.38,100.37,100.38,0.01,0.01%,0
5/9/25 8:29,100.37,100.37,100.36,100.37,-0.01,-0.01%,0
5/9/25 8:28,100.37,100.38,100.36,100.38,0.01,0.01%,0
5/9/25 8:27,100.38,100.38,100.37,100.37,-0.01,-0.01%,0
5/9/25 8:26,100.37,100.38,100.37,100.38,0.01,0.01%,0
5/9/25 8:25,100.38,100.38,100.36,100.37,-0.01,-0.01%,0
5/9/25 8:24,100.4,100.4,100.38,100.38,-0.02,-0.02%,0
5/9/25 8:23,100.37,100.4,100.37,100.4,0.03,0.03%,0
5/9/25 8:22,100.37,100.38,100.37,100.37,0,0.00%,0
5/9/25 8:21,100.37,100.39,100.37,100.37,0,0.00%,0
5/9/25 8:20,100.38,100.39,100.37,100.37,-0.01,-0.01%,0
5/9/25 8:19,100.37,100.39,100.37,100.38,0.01,0.01%,0
5/9/25 8:18,100.37,100.38,100.37,100.37,0,0.00%,0
5/9/25 8:17,100.37,100.38,100.37,100.37,0,0.00%,0
5/9/25 8:16,100.37,100.38,100.37,100.37,0,0.00%,0
5/9/25 8:15,100.37,100.37,100.36,100.37,0,0.00%,0
5/9/25 8:14,100.37,100.38,100.37,100.37,-0.01,-0.01%,0
5/9/25 8:13,100.39,100.39,100.37,100.38,-0.01,-0.01%,0
5/9/25 8:12,100.38,100.39,100.38,100.39,0.01,0.01%,0
5/9/25 8:11,100.4,100.4,100.38,100.38,-0.02,-0.02%,0
5/9/25 8:10,100.39,100.41,100.39,100.4,0.01,0.01%,0
5/9/25 8:09,100.38,100.39,100.37,100.39,0.01,0.01%,0
5/9/25 8:08,100.38,100.38,100.38,100.38,0,0.00%,0
5/9/25 8:07,100.39,100.39,100.38,100.38,-0.01,-0.01%,0
5/9/25 8:06,100.39,100.39,100.39,100.39,0,0.00%,0
5/9/25 8:05,100.38,100.39,100.37,100.39,0.01,0.01%,0
5/9/25 8:04,100.36,100.38,100.36,100.38,0.02,0.02%,0
5/9/25 8:03,100.36,100.37,100.36,100.36,0,0.00%,0
5/9/25 8:02,100.38,100.38,100.36,100.36,-0.02,-0.02%,0
5/9/25 8:01,100.37,100.38,100.37,100.38,0.01,0.01%,0
5/9/25 8:00,100.37,100.37,100.36,100.37,0,0.00%,0
5/9/25 7:59,100.38,100.38,100.37,100.37,-0.01,-0.01%,0
5/9/25 7:58,100.38,100.39,100.38,100.38,0,0.00%,0
5/9/25 7:57,100.37,100.39,100.37,100.38,0.01,0.01%,0
5/9/25 7:56,100.38,100.38,100.37,100.37,-0.01,-0.01%,0
5/9/25 7:55,100.37,100.39,100.37,100.38,0,0.00%,0
5/9/25 7:54,100.38,100.39,100.38,100.38,0,0.00%,0
5/9/25 7:53,100.4,100.4,100.38,100.38,-0.02,-0.02%,0
5/9/25 7:52,100.4,100.4,100.39,100.4,0,0.00%,0
5/9/25 7:51,100.42,100.42,100.4,100.4,-0.02,-0.02%,0
5/9/25 7:50,100.43,100.43,100.42,100.42,-0.01,-0.01%,0
5/9/25 7:49,100.43,100.44,100.43,100.43,0,0.00%,0
5/9/25 7:48,100.43,100.44,100.43,100.43,0,0.00%,0
5/9/25 7:47,100.44,100.44,100.43,100.43,-0.01,-0.01%,0
5/9/25 7:46,100.42,100.44,100.42,100.44,0.02,0.02%,0
5/9/25 7:45,100.4,100.42,100.4,100.42,0.02,0.02%,0
5/9/25 7:44,100.41,100.41,100.4,100.4,-0.01,-0.01%,0
5/9/25 7:43,100.41,100.41,100.4,100.41,0,0.00%,0
5/9/25 7:42,100.41,100.41,100.4,100.41,0,0.00%,0
5/9/25 7:41,100.39,100.41,100.39,100.41,0.02,0.02%,0
5/9/25 7:40,100.39,100.39,100.37,100.39,0,0.00%,0
5/9/25 7:39,100.4,100.4,100.39,100.39,-0.01,-0.01%,0
5/9/25 7:38,100.42,100.42,100.4,100.4,-0.03,-0.03%,0
5/9/25 7:37,100.41,100.43,100.41,100.43,0.02,0.02%,0
5/9/25 7:36,100.39,100.41,100.39,100.41,0.02,0.02%,0
