Time,Open,High,Low,Latest,Change,%Change,Volume
4/11/24 6:15,105.29,105.31,105.29,105.31,0.02,0.02%,0
4/11/24 6:14,105.29,105.29,105.29,105.29,0,0.00%,0
4/11/24 6:13,105.28,105.29,105.28,105.29,0.01,0.01%,0
4/11/24 6:12,105.29,105.29,105.28,105.28,-0.01,-0.01%,0
4/11/24 6:11,105.29,105.3,105.29,105.29,0,0.00%,0
4/11/24 6:10,105.29,105.29,105.29,105.29,0,0.00%,0
4/11/24 6:09,105.29,105.29,105.28,105.29,0,0.00%,0
4/11/24 6:08,105.3,105.3,105.29,105.29,-0.01,-0.01%,0
4/11/24 6:07,105.29,105.3,105.29,105.3,0.01,0.01%,0
4/11/24 6:06,105.28,105.29,105.28,105.29,0.01,0.01%,0
4/11/24 6:05,105.27,105.28,105.27,105.28,0.01,0.01%,0
4/11/24 6:04,105.27,105.28,105.27,105.27,0,0.00%,0
4/11/24 6:03,105.28,105.28,105.27,105.27,-0.01,-0.01%,0
4/11/24 6:02,105.28,105.28,105.28,105.28,0,0.00%,0
4/11/24 6:01,105.28,105.28,105.27,105.28,0,0.00%,0
4/11/24 6:00,105.28,105.28,105.27,105.28,0,0.00%,0
4/11/24 5:59,105.28,105.28,105.28,105.28,0,0.00%,0
4/11/24 5:58,105.29,105.29,105.28,105.28,-0.01,-0.01%,0
4/11/24 5:57,105.29,105.29,105.29,105.29,0,0.00%,0
4/11/24 5:56,105.27,105.29,105.27,105.29,0.02,0.02%,0
4/11/24 5:55,105.27,105.27,105.26,105.27,0,0.00%,0
4/11/24 5:54,105.26,105.27,105.26,105.27,0,0.00%,0
4/11/24 5:53,105.28,105.28,105.27,105.27,-0.01,-0.01%,0
4/11/24 5:52,105.29,105.29,105.28,105.28,-0.01,-0.01%,0
4/11/24 5:51,105.29,105.3,105.28,105.29,0,0.00%,0
4/11/24 5:50,105.28,105.29,105.28,105.29,0.01,0.01%,0
4/11/24 5:49,105.28,105.28,105.28,105.28,-0.01,-0.01%,0
4/11/24 5:48,105.28,105.29,105.28,105.29,0.01,0.01%,0
4/11/24 5:47,105.28,105.29,105.28,105.28,0.01,0.01%,0
4/11/24 5:46,105.27,105.27,105.27,105.27,0,0.00%,0
4/11/24 5:45,105.27,105.27,105.27,105.27,0,0.00%,0
4/11/24 5:44,105.26,105.27,105.26,105.27,0.01,0.01%,0
