Time,Open,High,Low,Latest,Change,%Change,Volume
3/5/26 21:31,98.96,98.97,98.96,98.97,0.01,0.01%,0
3/5/26 21:32,98.97,98.97,98.95,98.96,-0.01,-0.01%,0
3/5/26 21:33,98.96,98.96,98.95,98.96,0,0.00%,0
3/5/26 21:34,98.96,98.97,98.96,98.97,0.01,0.01%,0
3/5/26 21:35,98.97,98.98,98.97,98.98,0.01,0.01%,0
3/5/26 21:36,98.98,98.98,98.97,98.97,-0.01,-0.01%,0
3/5/26 21:37,98.97,98.97,98.96,98.97,0,0.00%,0
3/5/26 21:38,98.97,98.98,98.97,98.98,0.01,0.01%,0
3/5/26 21:39,98.98,98.98,98.97,98.98,0,0.00%,0
3/5/26 21:40,98.98,98.98,98.97,98.97,-0.01,-0.01%,0
3/5/26 21:41,98.97,98.98,98.97,98.97,0,0.00%,0
3/5/26 21:42,98.97,98.97,98.97,98.97,0,0.00%,0
3/5/26 21:43,98.97,98.97,98.96,98.96,-0.01,-0.01%,0
3/5/26 21:44,98.96,98.97,98.96,98.97,0.01,0.01%,0
3/5/26 21:45,98.97,98.97,98.96,98.96,-0.01,-0.01%,0
3/5/26 21:46,98.96,98.96,98.96,98.96,0,0.00%,0
3/5/26 21:47,98.96,98.97,98.96,98.97,0.01,0.01%,0
3/5/26 21:48,98.97,98.98,98.97,98.98,0.01,0.01%,0
3/5/26 21:49,98.98,98.98,98.97,98.97,-0.01,-0.01%,0
3/5/26 21:50,98.97,98.98,98.97,98.98,0.01,0.01%,0
3/5/26 21:51,98.97,98.98,98.97,98.97,-0.01,-0.01%,0
3/5/26 21:52,98.97,98.98,98.97,98.97,0,0.00%,0
3/5/26 21:53,98.97,98.98,98.97,98.98,0.01,0.01%,0
3/5/26 21:54,98.98,98.99,98.98,98.98,0,0.00%,0
3/5/26 21:55,98.98,98.98,98.98,98.98,0,0.00%,0
3/5/26 21:56,98.98,98.99,98.98,98.99,0.01,0.01%,0
3/5/26 21:57,98.99,98.99,98.98,98.98,-0.01,-0.01%,0
3/5/26 21:58,98.98,98.98,98.97,98.98,0,0.00%,0
3/5/26 21:59,98.98,98.98,98.97,98.98,0,0.00%,0
3/5/26 22:00,98.98,98.98,98.97,98.97,-0.01,-0.01%,0
3/5/26 22:01,98.97,98.97,98.95,98.96,-0.01,-0.01%,0
3/5/26 22:02,98.96,98.96,98.96,98.96,0,0.00%,0
3/5/26 22:03,98.96,98.97,98.96,98.97,0.01,0.01%,0
3/5/26 22:04,98.97,98.97,98.96,98.96,-0.01,-0.01%,0
3/5/26 22:05,98.96,98.96,98.96,98.96,0,0.00%,0
3/5/26 22:06,98.96,98.96,98.95,98.96,0,0.00%,0
3/5/26 22:07,98.96,98.96,98.95,98.95,-0.01,-0.01%,0
3/5/26 22:08,98.95,98.96,98.95,98.96,0.01,0.01%,0
3/5/26 22:09,98.97,98.97,98.96,98.97,0.01,0.01%,0
3/5/26 22:10,98.97,98.97,98.97,98.97,0,0.00%,0
3/5/26 22:11,98.97,98.97,98.97,98.97,0,0.00%,0
3/5/26 22:12,98.97,98.97,98.96,98.97,0,0.00%,0
3/5/26 22:13,98.97,98.97,98.96,98.97,0,0.00%,0
3/5/26 22:14,98.97,98.97,98.97,98.97,0,0.00%,0
3/5/26 22:15,98.97,98.98,98.97,98.97,0,0.00%,0
3/5/26 22:16,98.97,98.98,98.97,98.97,0,0.00%,0
3/5/26 22:17,98.97,98.98,98.97,98.97,0,0.00%,0
3/5/26 22:18,98.97,98.98,98.97,98.97,0,0.00%,0
3/5/26 22:19,98.97,98.98,98.97,98.97,0,0.00%,0
3/5/26 22:20,98.97,98.98,98.97,98.97,0,0.00%,0
3/5/26 22:21,98.97,98.97,98.96,98.97,0,0.00%,0
3/5/26 22:22,98.97,98.97,98.96,98.96,-0.01,-0.01%,0
3/5/26 22:23,98.96,98.96,98.94,98.95,-0.01,-0.01%,0
3/5/26 22:24,98.95,98.96,98.95,98.96,0.01,0.01%,0
3/5/26 22:25,98.95,98.96,98.95,98.96,0,0.00%,0
3/5/26 22:26,98.96,98.96,98.95,98.95,-0.01,-0.01%,0
3/5/26 22:27,98.95,98.95,98.95,98.95,0,0.00%,0
3/5/26 22:28,98.95,98.96,98.95,98.96,0.01,0.01%,0
3/5/26 22:29,98.96,98.96,98.96,98.96,0,0.00%,0
3/5/26 22:30,98.96,98.96,98.95,98.96,0,0.00%,0
3/5/26 22:31,98.95,98.96,98.95,98.96,0,0.00%,0
3/5/26 22:32,98.96,98.97,98.96,98.97,0.01,0.01%,0
3/5/26 22:33,98.97,98.98,98.97,98.97,0,0.00%,0
3/5/26 22:34,98.97,98.97,98.97,98.97,0,0.00%,0
3/5/26 22:35,98.97,98.97,98.96,98.97,0,0.00%,0
3/5/26 22:36,98.97,98.97,98.96,98.96,-0.01,-0.01%,0
3/5/26 22:37,98.96,98.97,98.96,98.96,0,0.00%,0
3/5/26 22:38,98.96,98.97,98.96,98.96,0,0.00%,0
3/5/26 22:39,98.96,98.97,98.96,98.96,0,0.00%,0
3/5/26 22:40,98.96,98.96,98.96,98.96,0,0.00%,0
3/5/26 22:41,98.96,98.97,98.96,98.97,0.01,0.01%,0
3/5/26 22:42,98.97,98.98,98.96,98.98,0.01,0.01%,0
3/5/26 22:43,98.98,98.98,98.97,98.97,-0.01,-0.01%,0
3/5/26 22:44,98.97,98.97,98.97,98.97,0,0.00%,0
3/5/26 22:45,98.97,98.97,98.97,98.97,0,0.00%,0
3/5/26 22:46,98.97,98.97,98.96,98.96,-0.01,-0.01%,0
3/5/26 22:47,98.96,98.96,98.95,98.95,-0.01,-0.01%,0
3/5/26 22:48,98.95,98.95,98.94,98.95,0,0.00%,0
3/5/26 22:49,98.95,98.95,98.95,98.95,0,0.00%,0
3/5/26 22:50,98.95,98.95,98.95,98.95,0,0.00%,0
3/5/26 22:51,98.95,98.96,98.95,98.96,0.01,0.01%,0
3/5/26 22:52,98.96,98.96,98.95,98.95,-0.01,-0.01%,0
3/5/26 22:53,98.95,98.95,98.95,98.95,0,0.00%,0
3/5/26 22:54,98.95,98.96,98.95,98.96,0.01,0.01%,0
3/5/26 22:55,98.95,98.95,98.95,98.95,-0.01,-0.01%,0
3/5/26 22:56,98.95,98.96,98.95,98.95,0,0.00%,0
3/5/26 22:57,98.95,98.96,98.95,98.95,0,0.00%,0
3/5/26 22:58,98.95,98.96,98.95,98.96,0.01,0.01%,0
3/5/26 22:59,98.96,98.96,98.95,98.95,-0.01,-0.01%,0
3/5/26 23:00,98.95,98.95,98.95,98.95,0,0.00%,0
3/5/26 23:01,98.96,98.96,98.96,98.96,0.01,0.01%,0
3/5/26 23:02,98.96,98.96,98.96,98.96,0,0.00%,0
3/5/26 23:03,98.96,98.96,98.96,98.96,0,0.00%,0
3/5/26 23:04,98.96,98.96,98.96,98.96,0,0.00%,0
3/5/26 23:05,98.96,98.96,98.96,98.96,0,0.00%,0
3/5/26 23:06,98.96,98.96,98.95,98.96,0,0.00%,0
3/5/26 23:07,98.95,98.95,98.95,98.95,-0.01,-0.01%,0
3/5/26 23:08,98.95,98.95,98.95,98.95,0,0.00%,0
3/5/26 23:09,98.95,98.96,98.95,98.95,0,0.00%,0
3/5/26 23:10,98.96,98.96,98.95,98.95,0,0.00%,0
3/5/26 23:11,98.95,98.95,98.95,98.95,0,0.00%,0
3/5/26 23:12,98.95,98.95,98.95,98.95,0,0.00%,0
3/5/26 23:13,98.95,98.95,98.95,98.95,0,0.00%,0
